X,id,pred,var,area,date,neighbors
4,10,2.62444251347823,0.469422855492824,72.8800000000034,05/2023,10
5,12,2.59086293375714,0.626100665358168,10.0899999999995,05/2023,10
6,14,2.64732337268528,0.60570677114821,8.65999999999924,05/2023,10
7,16,2.73419955981069,0.477234988259675,15.2499999999994,05/2023,10
8,17,2.6657567552059,0.465193170600686,39.8200000000005,05/2023,10
9,19,2.39535983013752,0.517630717496791,93.8999999999974,05/2023,10
10,20,2.09184029715061,0.613015856581009,62.2299999999959,05/2023,10
11,22,2.14622901678202,0.720720693607379,9.69000000000027,05/2023,10
12,27,2.18078063235329,0.652746495567323,44.6999999999995,05/2023,10
13,30,2.17432511552346,0.751453733410296,3.50999999999988,05/2023,10
14,34,2.18293608087755,0.757770851344602,2.39999999999999,05/2023,10
15,38,2.05344948243817,0.745555245224282,10.8899999999999,05/2023,10
16,39,2.12116486544729,0.74987717381845,4.25000000000009,05/2023,10
17,40,1.94873676260892,0.724215826353619,26.3800000000013,05/2023,10
18,6191000,1.13412846908838,0.439843334940976,514.140000000007,05/2023,10
1,3,1.7126613036926,1.47766457443526,122.839999999997,06/2023,10
2,5,1.71149151676473,1.30817508994421,126.21000000001,06/2023,10
3,7,1.64728460672205,8.343760970184,28.1699999999995,06/2023,10
4,10,1.89801610896646,2.40247283012599,72.8800000000034,06/2023,10
5,12,1.98948390499877,17.7785817590297,10.0899999999995,06/2023,10
6,14,2.05170442689779,19.3239485407643,8.65999999999924,06/2023,10
7,16,2.20080017169795,13.3558235937242,15.2499999999994,06/2023,10
8,17,2.23378554513314,5.85900298494539,39.8200000000005,06/2023,10
9,19,2.05840841815809,2.22491975251492,93.8999999999974,06/2023,10
10,20,1.84031045495159,2.9048817835831,62.2299999999959,06/2023,10
11,22,1.81601769760783,16.3492410110187,9.69000000000027,06/2023,10
12,27,1.6054780891088,5.48993622329235,44.6999999999995,06/2023,10
13,30,1.54584189679054,25.8615756350973,3.50999999999988,06/2023,10
14,34,1.56780009934689,27.0224877519688,2.39999999999999,06/2023,10
15,38,1.7376965217391,16.9255411408038,10.8899999999999,06/2023,10
16,39,1.77551060097348,22.5001061939209,4.25000000000009,06/2023,10
17,40,1.6838514876281,8.9003921209645,26.3800000000013,06/2023,10
18,6191000,0.954287641913729,0.283131228249676,514.140000000007,06/2023,10
1,3,0.444225217479051,0.677762170662081,122.839999999997,07/2023,10
2,5,0.446041056747797,0.650856322540211,126.21000000001,07/2023,10
3,7,0.509056909420882,1.24085001355698,28.1699999999995,07/2023,10
4,10,0.520293693790576,0.842080216270014,72.8800000000034,07/2023,10
5,12,0.562713712630184,1.55617665863301,10.0899999999995,07/2023,10
6,14,0.581719719354165,1.59037590699954,8.65999999999924,07/2023,10
7,16,0.682581494915919,1.39638488188867,15.2499999999994,07/2023,10
8,17,0.714600133348277,1.0976395514035,39.8200000000005,07/2023,10
9,19,0.618126588711689,0.822289650745073,93.8999999999974,07/2023,10
10,20,0.554310686663753,0.896951188524652,62.2299999999959,07/2023,10
11,22,0.548842865241319,1.52187952639956,9.69000000000027,07/2023,10
12,27,0.535616861268757,1.09390406612095,44.6999999999995,07/2023,10
13,30,0.533420545467982,1.74197876664213,3.50999999999988,07/2023,10
14,34,0.534028425011257,1.7645420498544,2.39999999999999,07/2023,10
15,38,0.54179344420565,1.53755058366514,10.8899999999999,07/2023,10
16,39,0.544418876080015,1.67227134320221,4.25000000000009,07/2023,10
17,40,0.538915698649564,1.26886197756257,26.3800000000013,07/2023,10
18,6191000,0.529399816476074,0.233344037690604,514.140000000007,07/2023,10
1,3,0.230209138221028,0.0653983789850244,122.839999999997,08/2023,10
2,5,0.231173878825894,0.0634178242700031,126.21000000001,08/2023,10
3,7,0.271415923812041,0.112514994109631,28.1699999999995,08/2023,10
4,10,0.29550643661547,0.0826607329456702,72.8800000000034,08/2023,10
5,12,0.333383936903634,0.133495235690208,10.0899999999995,08/2023,10
6,14,0.362331354092331,0.135017737130337,8.65999999999924,08/2023,10
7,16,0.478872130608523,0.118149200596776,15.2499999999994,08/2023,10
8,17,0.507898226423584,0.0992405420915242,39.8200000000005,08/2023,10
9,19,0.415151437531705,0.0821505366478492,93.8999999999974,08/2023,10
10,20,0.337252845308167,0.0891104956621342,62.2299999999959,08/2023,10
11,22,0.328779189919751,0.133082385551569,9.69000000000027,08/2023,10
12,27,0.304985494670176,0.103934332134507,44.6999999999995,08/2023,10
13,30,0.29952378042121,0.147759470269669,3.50999999999988,08/2023,10
14,34,0.301111336875184,0.149207241661578,2.39999999999999,08/2023,10
15,38,0.31698768736912,0.134289149344291,10.8899999999999,08/2023,10
16,39,0.321517777076928,0.143024287764438,4.25000000000009,08/2023,10
17,40,0.311736358076728,0.116200248017542,26.3800000000013,08/2023,10
18,6191000,0.294601271826557,0.0323744955898548,514.140000000007,08/2023,10
1,3,0.19954277368509,0.0318110752820454,122.839999999997,09/2023,10
2,5,0.200502851585552,0.0307638508683366,126.21000000001,09/2023,10
3,7,0.231776652962648,0.0566395934039505,28.1699999999995,09/2023,10
4,10,0.263988628869764,0.0402622449772645,72.8800000000034,09/2023,10
5,12,0.300791459114725,0.0678057098159267,10.0899999999995,09/2023,10
6,14,0.320513698944038,0.0686086348181078,8.65999999999924,09/2023,10
7,16,0.394575133232692,0.0597590858319282,15.2499999999994,09/2023,10
8,17,0.430408731969087,0.0492128862239632,39.8200000000005,09/2023,10
9,19,0.38064015405999,0.0402582481188479,93.8999999999974,09/2023,10
10,20,0.301917753302835,0.044295498126608,62.2299999999959,09/2023,10
11,22,0.287899816214064,0.0680041394053126,9.69000000000027,09/2023,10
12,27,0.265048989161412,0.0527816396634609,44.6999999999995,09/2023,10
13,30,0.246832450637542,0.0765406089411684,3.50999999999988,09/2023,10
14,34,0.252107640125771,0.0774013895750607,2.39999999999999,09/2023,10
15,38,0.276016034606486,0.0688661940065245,10.8899999999999,09/2023,10
16,39,0.279126260711046,0.0735212787093023,4.25000000000009,09/2023,10
17,40,0.273078806286583,0.0591995679206129,26.3800000000013,09/2023,10
18,6191000,0.253942739857803,0.0164056775573316,514.140000000007,09/2023,10
1,3,0.173137321051085,0.0152705397729932,122.839999999997,10/2023,10
2,5,0.173874969354249,0.0149020198910603,126.21000000001,10/2023,10
3,7,0.20914125293486,0.0259625596463894,28.1699999999995,10/2023,10
4,10,0.238581452517294,0.019828085470118,72.8800000000034,10/2023,10
5,12,0.279601656960754,0.0296533308866436,10.0899999999995,10/2023,10
6,14,0.307801409169507,0.0296787289666375,8.65999999999924,10/2023,10
7,16,0.407415281294643,0.0255092758391945,15.2499999999994,10/2023,10
8,17,0.437470022998885,0.0224459613368167,39.8200000000005,10/2023,10
9,19,0.366787817779638,0.0201501843989362,93.8999999999974,10/2023,10
10,20,0.281088378493395,0.0220226827924162,62.2299999999959,10/2023,10
11,22,0.26675106427138,0.0302682273591873,9.69000000000027,10/2023,10
12,27,0.251119895241951,0.0252060803363731,44.6999999999995,10/2023,10
13,30,0.228350718836642,0.0331648467273396,3.50999999999988,10/2023,10
14,34,0.232298878680336,0.0334428151322685,2.39999999999999,10/2023,10
15,38,0.253398909982708,0.0306142271936633,10.8899999999999,10/2023,10
16,39,0.257087717339055,0.0320905762801675,4.25000000000009,10/2023,10
17,40,0.249789584329154,0.0274063641593729,26.3800000000013,10/2023,10
18,6191000,0.237247856256704,0.0101235290368015,514.140000000007,10/2023,10
1,3,0.170078614199667,0.00468198883959219,122.839999999997,11/2023,10
2,5,0.170509814588269,0.0046264332114098,126.21000000001,11/2023,10
3,7,0.203108133687435,0.00848459040727404,28.1699999999995,11/2023,10
4,10,0.251296477025678,0.00662164070330952,72.8800000000034,11/2023,10
5,12,0.30249731367988,0.00885603663240281,10.0899999999995,11/2023,10
6,14,0.331379764834631,0.00858038393019073,8.65999999999924,11/2023,10
7,16,0.414259615467177,0.00678782537911133,15.2499999999994,11/2023,10
8,17,0.445235453605741,0.00659307305497664,39.8200000000005,11/2023,10
9,19,0.4021249317719,0.00727164795355218,93.8999999999974,11/2023,10
10,20,0.314975496692585,0.00856813014148252,62.2299999999959,11/2023,10
11,22,0.292013857781598,0.0101250802786017,9.69000000000027,11/2023,10
12,27,0.297076443817319,0.0091533760177624,44.6999999999995,11/2023,10
13,30,0.262336217207678,0.0105841966909877,3.50999999999988,11/2023,10
14,34,0.271883215491276,0.0106715919603664,2.39999999999999,11/2023,10
15,38,0.273382303324973,0.0104576920248392,10.8899999999999,11/2023,10
16,39,0.277940134936631,0.0105381654951727,4.25000000000009,11/2023,10
17,40,0.269720269768585,0.0101223265407177,26.3800000000013,11/2023,10
